기준연도,학교명,학기,재학생,학자금대출이용학생비율(%) 전체,학자금대출이용학생비율(%) 등록금
2013,국립목포대학교,1,"8,171",11.8,5.1
2013,국립목포대학교,2,"7,493",12.5,6.7
2013,국립목포해양대학교,1,"2,504",25.9,7.9
2013,국립목포해양대학교,2,"2,405",27.6,10.5
2013,국립부경대학교,1,"17,483",10,5.4
2013,국립부경대학교,2,"15,941",11.6,7.7
2013,국립순천대학교,1,"7,887",12.2,5.7
2013,국립순천대학교,2,"7,135",12,6.3
2013,국립창원대학교,1,"9,079",8.2,4.5
2013,국립창원대학교,2,"8,245",9.3,5.8
2013,국립한국교통대학교,1,"9,349",14.2,9
2013,국립한국교통대학교,2,"8,804",15,10.1
2013,국립한국해양대학교,1,"6,973",16.3,6.2
2013,국립한국해양대학교,2,"6,455",17.4,8.4
2013,국립한밭대학교,1,"8,417",11.3,7.1
2013,국립한밭대학교,2,"7,663",10.9,7.3
2013,국민대학교,1,"15,493",15.3,12.8
2013,국민대학교,2,"14,257",16.3,13.4
2013,극동대학교,1,"4,247",20.5,18.2
2013,극동대학교,2,"4,142",24.6,22.5
2013,금강대학교,1,454,6.8,2.6
2013,금강대학교,2,381,6.6,1.3
2013,김천대학교,1,"3,471",16.5,13.9
2013,김천대학교,2,"3,180",17.1,15
2013,나사렛대학교,1,"5,949",20.1,16.3
2013,나사렛대학교,2,"5,530",22.9,20.2
2013,남부대학교,1,"3,188",18.9,14.5
2013,남부대학교,2,"2,946",21.8,17.2
2013,남서울대학교,1,"10,583",18,14.7
2013,남서울대학교,2,"9,984",20.2,17.6
2013,단국대학교,1,"24,897",17.3,15.1
2013,단국대학교,2,"23,213",19,16.9
2013,대구가톨릭대학교,1,"14,106",15.1,12.8
2013,대구가톨릭대학교,2,"13,124",16.8,15
2013,대구경북과학기술원,1,167,0,0
2013,대구교육대학교,1,"1,733",7.6,4.8
2013,대구교육대학교,2,"1,806",8.5,5.9
2013,대구대학교,1,"20,010",14.2,12.5
2013,대구대학교,2,"18,648",16.4,14.7
2013,대구예술대학교,1,"1,507",24.9,21.6
2013,대구예술대학교,2,"1,260",23.3,20.3
2013,대구외국어대학교,1,333,21.6,15.9
2013,대구외국어대학교,2,351,19.9,15.7
2013,대구한의대학교,1,"7,073",14,11.7
2013,대구한의대학교,2,"6,399",17.6,15.4
2013,대신대학교,1,340,27.1,23.2
2013,대신대학교,2,372,30.4,26.3
2013,대전가톨릭대학교,1,64,0,0
2013,대전가톨릭대학교,2,76,0,0
2013,대전대학교,1,"9,933",15.7,12.4
2013,대전대학교,2,"9,381",17.5,15
2013,대전신학대학교,1,214,35.5,29
2013,대전신학대학교,2,204,39.2,31.9
2013,대진대학교,1,"8,208",20.9,17.9
2013,대진대학교,2,"7,543",23,20.3
2013,덕성여자대학교,1,"6,311",15,12.5
2013,덕성여자대학교,2,"5,979",15.3,13.4
2013,동국대학교,1,"22,107",16.2,14.6
2013,동국대학교,2,"20,714",17,15.2
2013,동덕여자대학교,1,"8,092",17.2,15.1
2013,동덕여자대학교,2,"7,515",20,18
2013,동명대학교,1,"9,185",16.6,14.3
2013,동명대학교,2,"8,146",17.8,15.7
2013,동명정보대학교,1,80,0,0
2013,동명정보대학교,2,143,0,0
2013,동서대학교,1,"11,448",18.5,16.1
2013,동서대학교,2,"10,563",20.1,17.2
2013,동신대학교,1,"7,075",15.3,11.4
2013,동신대학교,2,"6,457",19,15.5
2013,동아대학교,1,"21,578",15.4,13.3
2013,동아대학교,2,"19,980",17.3,15.1
2013,동양대학교,1,"4,738",17.4,14.1
2013,동양대학교,2,"3,846",22.6,19.8
2013,동의대학교,1,"17,562",14.7,12.7
2013,동의대학교,2,"16,450",16,13.9
2013,루터대학교,1,458,21.8,18.1
2013,루터대학교,2,441,24.5,19
2013,명지대학교,1,"14,879",19.2,16.6
2013,명지대학교,2,"13,801",21.5,19.3
2013,목원대학교,1,"9,378",17.6,13.6
2013,목원대학교,2,"8,556",20,18
2013,목포가톨릭대학교,1,539,14.3,11.3
2013,목포가톨릭대학교,2,535,16.3,13.3
2013,배재대학교,1,"9,929",15.2,12.2
2013,배재대학교,2,"8,724",18.3,15.4
2013,백석대학교,1,"13,388",21.2,16.7
2013,백석대학교,2,"12,597",24.2,20.4
2013,부산가톨릭대학교,1,"4,148",15.7,13.6
2013,부산가톨릭대학교,2,"3,969",18.4,16.7
2013,부산교육대학교,1,"1,607",7.2,2.9
2013,부산교육대학교,2,"1,694",7.2,4.5
2013,부산대학교,1,"22,225",9.5,4.3
2013,부산대학교,2,"20,422",10.8,6.5
2013,부산외국어대학교,1,"9,429",16.4,13.7
2013,부산외국어대학교,2,"8,396",17.5,14.7
2013,부산장신대학교,1,278,29.5,27.3
2013,부산장신대학교,2,265,34,33.2
2013,삼육대학교,1,"5,875",19.4,17.8
2013,삼육대학교,2,"5,375",20.2,18.8
2013,상명대학교,1,"13,329",18.4,16.5
2013,상명대학교,2,"12,116",21.1,19.2
2013,상지대학교,1,"8,451",17.2,14
2013,상지대학교,2,"7,603",18.8,16.3
2013,서강대학교,1,"8,150",10.7,7.7
2013,서강대학교,2,"7,715",11.5,9.1
2013,서경대학교,1,"6,702",19.6,18
2013,서경대학교,2,"6,179",22.4,21.1
2013,서남대학교,1,"1,841",17.8,15.5
2013,서남대학교,2,"1,966",21.6,19.8
2013,서울과학기술대학교,1,"10,958",14.5,10.4
2013,서울과학기술대학교,2,"10,188",15.2,11
2013,서울교육대학교,1,"1,570",4.7,2.4
2013,서울교육대학교,2,"1,619",5.1,2.8
2013,서울기독대학교,1,682,25.2,21.4
2013,서울기독대학교,2,642,21.2,18.5
2013,서울대학교,1,"16,453",4.8,2.8
2013,서울대학교,2,"16,178",4.8,2.7
2013,서울시립대학교,1,"9,549",7.1,2.6
2013,서울시립대학교,2,"8,869",6.5,2
2013,서울신학대학교,1,"2,365",32.3,28.4
2013,서울신학대학교,2,"2,261",35.9,33.2
2013,서울여자대학교,1,"8,053",15.1,12.5
2013,서울여자대학교,2,"7,328",16.8,14.3
2013,서울장신대학교,1,506,35,31.2
2013,서울장신대학교,2,505,33.5,31.1
2013,서울한영대학교,1,776,35.8,34.5
2013,서울한영대학교,2,720,36.9,36
2013,서원대학교,1,"7,319",15.2,13
2013,서원대학교,2,"6,180",19.2,17.2
2013,선문대학교,1,"10,365",17.5,14.9
2013,선문대학교,2,"9,248",19.3,16.6
2013,성결대학교,1,"5,628",23.5,22
2013,성결대학교,2,"5,238",28.1,26.4
2013,성공회대학교,1,"2,302",20.9,18.4
2013,성공회대학교,2,"2,133",22.2,19.1
2013,성균관대학교,1,"19,439",10.3,8.4
2013,성균관대학교,2,"18,072",11.2,9
2013,성신여자대학교,1,"10,365",16.1,12.7
2013,성신여자대학교,2,"9,718",16.4,13.6
2013,세명대학교,1,"8,579",19.1,16.2
2013,세명대학교,2,"8,044",20.9,18.7
2013,세종대학교,1,"11,287",18.5,17.2
2013,세종대학교,2,"10,232",19.6,18.3
2013,세한대학교,1,"4,453",16.8,12.7
2013,세한대학교,2,"4,026",17.2,13.4
2013,송원대학교,1,"2,066",15.9,12.9
2013,송원대학교,2,"1,672",18.7,16.3
2013,수원가톨릭대학교,1,139,0,0
2013,수원가톨릭대학교,2,164,0,0
2013,수원대학교,1,"11,173",18,14.7
2013,수원대학교,2,"10,536",20.7,18.6
2013,숙명여자대학교,1,"10,804",13.8,11.6
2013,숙명여자대학교,2,"9,937",15.1,13.2
2013,순복음총회신학교,1,256,24.6,21.5
2013,순복음총회신학교,2,245,28.6,27.8
2013,순천향대학교,1,"11,334",18.2,16.4
2013,순천향대학교,2,"10,926",20,18.5
2013,숭실대학교,1,"13,352",15.3,13.2
2013,숭실대학교,2,"12,613",16.1,13.9
2013,신경주대학교,1,"2,627",14.2,12.4
2013,신경주대학교,2,"2,845",17.1,15.2
2013,신라대학교,1,"10,101",14.8,12.4
2013,신라대학교,2,"9,544",17.4,15.3
2013,신한대학교,1,"6,994",24.2,21.7
2013,신한대학교,2,"8,552",24,21.4
2013,아신대학교,1,756,37.3,33.2
2013,아신대학교,2,704,42.2,37.5
2013,아주대학교,1,"9,988",16.7,15.1
2013,아주대학교,2,"9,399",19.1,17.3
2013,안양대학교,1,"5,429",19.9,18.5
2013,안양대학교,2,"4,924",22.2,20.9
2013,연세대학교,1,"27,319",12,9.4
2013,연세대학교,2,"26,188",12,9
2013,영남대학교,1,"23,513",13.5,10.9
2013,영남대학교,2,"21,842",15.2,12.8
2013,영남신학대학교,1,497,22.5,19.1
2013,영남신학대학교,2,514,26.1,22.2
2013,영산대학교,1,"7,265",12.5,9.8
2013,영산대학교,2,"6,221",13.1,10.5
2013,영산대학교(산업대),1,72,0,0
2013,영산대학교(산업대),2,113,0,0
2013,영산선학대학교,1,43,0,0
2013,영산선학대학교,2,38,0,0
2013,예수대학교,1,601,18,15
2013,예수대학교,2,582,19.4,14.9
2013,예원예술대학교,1,"1,005",29.8,28.3
2013,예원예술대학교,2,906,29,28
2013,용인대학교,1,"6,564",23.2,20.9
2013,용인대학교,2,"6,110",25.1,22.8
2013,우석대학교,1,"8,545",16.2,13.7
2013,우석대학교,2,"7,282",19.9,17
2013,우송대학교,1,"8,986",18.3,16.6
2013,우송대학교,2,"7,708",18.1,16.6
2013,울산과학기술원,1,"2,829",6.7,3.5
2013,울산과학기술원,2,"2,425",7.3,3.7
2013,울산대학교,1,"14,165",10.3,8.6
2013,울산대학교,2,"13,281",10.9,9.5
2013,원광대학교,1,"16,845",16.4,13.5
2013,원광대학교,2,"15,878",17.3,14.5
2013,위덕대학교,1,"3,292",12,10.3
2013,위덕대학교,2,"2,792",14.4,12.8
2013,유원대학교,1,"3,708",21.6,18.9
2013,유원대학교,2,"3,535",19.6,17.2
2013,을지대학교,1,"5,227",20.5,18.7
2013,을지대학교,2,"5,232",24.1,22.2
2013,이화여자대학교,1,"16,166",8.9,6.4
2013,이화여자대학교,2,"14,964",9.4,7.1
2013,인제대학교,1,"10,503",14,11.9
2013,인제대학교,2,"9,816",15.1,13.7
2013,인천가톨릭대학교,1,808,25,23.8
2013,인천가톨릭대학교,2,774,24.3,23.3
2013,인천대학교,1,"13,364",16.9,12.4
2013,인천대학교,2,"13,636",19.1,14.9
2013,인하대학교,1,"18,426",16.7,13.3
2013,인하대학교,2,"17,280",17.9,14.4
2013,장로회신학대학교,1,666,26,21.2
2013,장로회신학대학교,2,625,24.2,20
2013,전남대학교,1,"21,053",8.9,3.6
2013,전남대학교,2,"19,345",10.4,6.1
2013,전북대학교,1,"19,320",9.8,5.2
2013,전북대학교,2,"17,704",11,6
2013,전주교육대학교,1,"1,258",5.7,2.1
2013,전주교육대학교,2,"1,334",6.8,3.2
2013,전주대학교,1,"12,315",15.8,13.2
2013,전주대학교,2,"10,510",19.6,16.1
2013,정석대학,1,149,0,0
2013,정석대학,2,154,0,0
2013,제주국제대학교,1,890,13.5,9.8
2013,제주국제대학교,2,929,15.4,12.3
2013,제주대학교,1,"10,518",10.3,4.4
2013,제주대학교,2,"9,819",10.4,5.7
2013,조선대학교,1,"20,959",14.3,11.6
2013,조선대학교,2,"19,749",15.1,12.7
2013,중부대학교,1,"8,884",17.6,14.2
2013,중부대학교,2,"7,710",20.8,19.1
2013,중앙대학교,1,"23,242",15.3,13.3
2013,중앙대학교,2,"21,065",16.7,14.4
2013,중앙승가대학교,1,242,0,0
2013,중앙승가대학교,2,245,0,0
2013,중원대학교,1,"2,870",21.7,18.9
2013,중원대학교,2,"2,007",22.3,17.9
2013,진주교육대학교,1,"1,436",6.1,2.2
2013,진주교육대학교,2,"1,497",7,3.3
2013,차의과학대학교,1,"1,537",14.8,12.1
2013,차의과학대학교,2,"1,217",18.5,17.6
2013,창신대학교,1,"1,144",13.6,11.2
2013,창신대학교,2,"1,882",18.5,16.4
2013,청운대학교,1,"6,579",20.7,19
2013,청운대학교,2,"5,742",22.9,21.4
2013,청주교육대학교,1,"1,275",8.9,4.2
2013,청주교육대학교,2,"1,353",9.3,4.8
2013,청주대학교,1,"12,851",15.2,11.7
2013,청주대학교,2,"12,218",16.4,14.3
2013,초당대학교,1,"3,677",16.3,10.9
2013,초당대학교,2,"3,463",15.7,10.6
2013,총신대학교,1,"2,012",23.8,21.2
2013,총신대학교,2,"1,800",27.9,25.7
2013,추계예술대학교,1,"1,195",22.8,19.2
2013,추계예술대학교,2,"1,163",23.6,19.1
2013,춘천교육대학교,1,"1,447",11.6,5.5
2013,춘천교육대학교,2,"1,516",11.9,6.7
2013,충남대학교,1,"18,746",9,4.8
2013,충남대학교,2,"17,285",9.8,6.2
2013,충북대학교,1,"15,015",9.5,5.1
2013,충북대학교,2,"13,874",9.6,4.7
2013,칼빈대학교,1,462,29,27.3
2013,칼빈대학교,2,447,29.1,27.7
2013,평택대학교,1,"4,122",20.6,18.7
2013,평택대학교,2,"3,757",22.7,19.7
2013,포항공과대학교,1,"1,394",3.3,1.9
2013,포항공과대학교,2,"1,306",4.2,2.7
2013,한경국립대학교,1,"6,049",12.4,7.2
2013,한경국립대학교,2,"5,649",11.8,7
2013,한국공학대학교,1,"7,235",21.6,19.4
2013,한국공학대학교,2,"6,468",23.3,20.7
2013,한국과학기술원,1,"3,980",2.2,0.9
2013,한국과학기술원,2,"3,985",2,0.9
2013,한국교원대학교,1,"2,430",7.9,4
2013,한국교원대학교,2,"2,316",8.8,5
2013,한국국제대학교,1,"4,067",13,10.4
2013,한국국제대학교,2,"3,581",14.8,11.8
2013,한국기술교육대학교,1,"4,579",10.7,6
2013,한국기술교육대학교,2,"3,968",11.4,7.8
2013,한국방송통신대학교,1,"143,083",1.4,1
2013,한국방송통신대학교,2,"122,366",1.1,0.7
2013,한국성서대학교,1,"1,203",29.1,26.2
2013,한국성서대학교,2,"1,126",34.8,31.9
2013,한국예술종합학교,1,"2,824",13.1,10.9
2013,한국예술종합학교,2,"2,353",15.8,13.4
2013,한국외국어대학교,1,"16,795",14.8,12.9
2013,한국외국어대학교,2,"15,696",16,14.2
2013,한국전통문화대학교(일반),1,571,12.8,5.4
2013,한국전통문화대학교(일반),2,541,12.6,7
2013,한국체육대학교,1,"2,490",11.6,5
2013,한국체육대학교,2,"2,414",16.3,6.3
2013,한국침례신학대학교,1,"1,633",32.1,25.4
2013,한국침례신학대학교,2,"1,542",32.9,26.1
2013,한국항공대학교,1,"4,490",17.9,15.1
2013,한국항공대학교,2,"4,064",20.5,17.8
2013,한남대학교,1,"13,096",14.7,12.4
2013,한남대학교,2,"11,966",16.2,14.1
2013,한동대학교,1,"3,972",18.2,15.2
2013,한동대학교,2,"3,698",19.1,16
2013,한라대학교,1,"4,155",15.3,12.5
2013,한라대학교,2,"3,645",18.1,15.6
2013,한려대학교,1,622,24,19.6
2013,한려대학교,2,681,24.1,19.8
2013,한림대학교,1,"8,869",17.5,14.5
2013,한림대학교,2,"8,229",19.4,16.8
2013,한서대학교,1,"8,209",23.6,20.5
2013,한서대학교,2,"7,522",25.9,23.8
2013,한성대학교,1,"7,214",18.5,16.7
2013,한성대학교,2,"6,849",20.9,19.2
2013,한세대학교,1,"2,802",27.5,24.8
2013,한세대학교,2,"2,560",27.3,26
2013,한신대학교,1,"5,592",21.2,19.1
2013,한신대학교,2,"5,045",23.9,21.1
2013,한양대학교,1,"24,923",13.4,10.6
2013,한양대학교,2,"23,298",14.6,12.1
2013,한일장신대학교,1,866,21.7,14.1
2013,한일장신대학교,2,855,24.8,16.8
2013,한중대학교,1,"1,536",15.9,10.1
2013,한중대학교,2,"1,614",18.7,13
2013,협성대학교,1,"4,779",19.8,17
2013,협성대학교,2,"4,395",21.7,19.2
2013,호남대학교,1,"7,358",15.3,10.9
2013,호남대학교,2,"6,841",17,13
2013,호남신학대학교,1,599,27.4,22.4
2013,호남신학대학교,2,556,26.6,23.6
2013,호서대학교,1,"13,161",19,16.2
2013,호서대학교,2,"12,408",19.9,17.6
2013,호원대학교,1,"5,400",21.6,17.7
2013,호원대학교,2,"4,411",25.1,21.8
2013,홍익대학교,1,"18,732",14.7,10.8
2013,홍익대학교,2,"17,820",15.6,11.9
2013,화성의과학대학교,1,868,16.7,15.6
2013,화성의과학대학교,2,795,23.5,22.4
2014,가야대학교(김해),1,"2,638",19.7,17.2
2014,가야대학교(김해),2,"2,468",20.7,14.9
2014,가천대학교,1,"18,995",16.5,14.7
2014,가천대학교,2,"17,737",19.3,17.2
2014,가톨릭관동대학교,1,"9,192",18.6,14.3
2014,가톨릭관동대학교,2,"8,637",22,17.5
2014,가톨릭꽃동네대학교,1,502,19.3,13.1
2014,가톨릭꽃동네대학교,2,494,20.2,11.7
2014,가톨릭대학교,1,"8,016",17.1,14.3
2014,가톨릭대학교,2,"7,440",19.5,16.2
2014,감리교신학대학교,1,858,21.1,18.6
2014,감리교신학대학교,2,872,25.2,20.9
2014,강남대학교,1,"7,279",18,15.7
2014,강남대학교,2,"6,894",19.8,17.3
2014,강서대학교,1,"1,455",25.4,22.7
2014,강서대학교,2,"1,266",30.1,26.4
2014,강원대학교,1,"21,990",13.2,6.9
2014,강원대학교,2,"20,773",13.6,5.3
2014,건국대학교,1,"24,079",15.7,13.3
2014,건국대학교,2,"22,592",17.5,14.2
2014,건양대학교,1,"8,210",16.5,13.7
2014,건양대학교,2,"7,814",19.3,14.7
2014,경기대학교,1,"14,496",16.5,12.9
2014,경기대학교,2,"13,906",18.6,14
2014,경남과학기술대학교,1,"5,526",10.3,5
2014,경남과학기술대학교,2,"5,139",10.1,3.7
2014,경남대학교,1,"12,808",10.5,7.2
2014,경남대학교,2,"12,536",12,7.6
2014,경동대학교,1,"5,987",20.5,17.4
2014,경동대학교,2,"5,353",22.6,19.5
2014,경북대학교,1,"24,105",9.2,4.1
2014,경북대학교,2,"22,511",10.5,4
2014,경상국립대학교,1,"15,272",9.9,4.1
2014,경상국립대학교,2,"14,410",11,3.9
2014,경성대학교,1,"13,202",14.8,11.6
2014,경성대학교,2,"12,699",16.1,12.3
2014,경운대학교,1,"5,071",15.5,12.7
2014,경운대학교,2,"4,917",16.9,14.2
2014,경인교육대학교,1,"2,585",6.4,3
2014,경인교육대학교,2,"2,606",7.8,3
2014,경일대학교,1,"7,308",11.4,9.5
2014,경일대학교,2,"6,015",14.3,11.6
2014,경희대학교,1,"25,259",12.9,9.2
2014,경희대학교,2,"23,140",15.7,12.8
2014,계명대학교,1,"23,166",14.1,11.7
2014,계명대학교,2,"22,027",15,12.2
2014,고려대학교,1,"27,285",10.4,7.8
2014,고려대학교,2,"25,708",12.5,9.8
2014,고신대학교,1,"4,240",19,15.4
2014,고신대학교,2,"3,855",22.4,17.3
2014,공주교육대학교,1,"1,524",5.6,2.4
2014,공주교육대학교,2,"1,604",6.8,3.1
2014,광신대학교,1,485,21.6,15.3
2014,광신대학교,2,457,20.8,12.9
2014,광운대학교,1,"8,751",15,12
2014,광운대학교,2,"8,278",17,14.2
2014,광주가톨릭대학교,1,91,0,0
2014,광주가톨릭대학교,2,84,0,0
2014,광주과학기술원,1,567,2.6,0.4
2014,광주과학기술원,2,437,4.1,1.6
2014,광주교육대학교,1,"1,419",6.3,2
2014,광주교육대학교,2,"1,469",6.9,2.6
2014,광주대학교,1,"7,413",14.2,9.4
2014,광주대학교,2,"6,867",16.8,11.2
2014,광주여자대학교,1,"4,011",13.7,10
2014,광주여자대학교,2,"3,977",15.4,10.6
2014,국립강릉원주대학교,1,"8,244",14.4,6.7
2014,국립강릉원주대학교,2,"7,861",15.3,6.5
2014,국립경국대학교,1,"6,593",10.7,4
2014,국립경국대학교,2,"6,330",11.4,3.6
2014,국립공주대학교,1,"14,595",11.5,6.8
2014,국립공주대학교,2,"13,624",12.8,6.5
2014,국립군산대학교,1,"8,350",11.9,4.2
2014,국립군산대학교,2,"7,647",14.1,3.9
2014,국립금오공과대학교,1,"6,946",9.6,3.7
2014,국립금오공과대학교,2,"6,290",10.8,3.4
2014,국립목포대학교,1,"7,933",12.1,4.8
2014,국립목포대학교,2,"7,609",12.6,4.1
2014,국립목포해양대학교,1,"2,567",22.2,6
2014,국립목포해양대학교,2,"2,383",28.8,7.7
2014,국립부경대학교,1,"17,667",9.9,4.7
2014,국립부경대학교,2,"15,996",11,5.2
2014,국립순천대학교,1,"7,798",11.4,4.5
2014,국립순천대학교,2,"7,229",13.1,5.2
2014,국립창원대학교,1,"8,877",8.9,4.4
2014,국립창원대학교,2,"8,421",9.9,4.7
2014,국립한국교통대학교,1,"9,240",13.1,7
2014,국립한국교통대학교,2,"8,874",13.9,5.2
2014,국립한국해양대학교,1,"6,955",15.3,6
2014,국립한국해양대학교,2,"6,467",18.3,6.2
2014,국립한밭대학교,1,"8,486",10.7,6.1
2014,국립한밭대학교,2,"7,865",11.3,5
2014,국민대학교,1,"15,617",14.9,12.2
2014,국민대학교,2,"14,304",16.2,13
2014,극동대학교,1,"4,209",19.1,15.7
2014,극동대학교,2,"3,955",22,18
2014,금강대학교,1,501,8,2.4
2014,금강대학교,2,435,10.3,1.6
2014,김천대학교,1,"3,760",16.3,13.4
2014,김천대학교,2,"3,371",16.8,12.8
2014,나사렛대학교,1,"5,695",20.8,17.6
2014,나사렛대학교,2,"5,509",22.2,17.7
2014,남부대학교,1,"3,174",17.4,12.7
2014,남부대학교,2,"2,944",21.1,16
2014,남서울대학교,1,"10,140",15.8,10.4
2014,남서울대학교,2,"9,985",18.3,13.3
2014,단국대학교,1,"24,368",16.5,13.9
2014,단국대학교,2,"22,992",18.1,14.9
2014,대구가톨릭대학교,1,"13,986",13.8,11.7
2014,대구가톨릭대학교,2,"13,254",15.9,13
2014,대구경북과학기술원,1,358,0.3,0
2014,대구경북과학기술원,2,163,0,0
2014,대구교육대학교,1,"1,671",6.9,2.9
2014,대구교육대학교,2,"1,723",7.5,3.8
2014,대구대학교,1,"19,739",13.6,11.7
2014,대구대학교,2,"19,004",14.8,12.7
2014,대구예술대학교,1,"1,476",22.5,18.7
2014,대구예술대학교,2,"1,389",23.3,18.9
2014,대구외국어대학교,1,345,16.8,12.5
2014,대구외국어대학교,2,298,21.8,17.8
2014,대구한의대학교,1,"7,060",13.5,10.9
2014,대구한의대학교,2,"6,482",16.3,13.2
2014,대신대학교,1,303,25.4,19.8
2014,대신대학교,2,318,28,20.4
2014,대전가톨릭대학교,1,67,0,0
2014,대전가톨릭대학교,2,64,0,0
2014,대전대학교,1,"9,766",14.5,9.8
2014,대전대학교,2,"9,319",16.8,11.9
2014,대전신학교,2,0,0,0
2014,대전신학대학교,1,197,35.5,28.4
2014,대전신학대학교,2,206,40.8,30.1
2014,대진대학교,1,"8,020",19.3,16.4
2014,대진대학교,2,"7,575",22.3,19.2
2014,덕성여자대학교,1,"6,094",14.7,12.1
2014,덕성여자대학교,2,"5,795",16.2,12.3
2014,동국대학교,1,"22,012",15.5,13.3
2014,동국대학교,2,"20,628",17.3,14.7
