기준년도,학교,학과,"입학정원
(A)","정원내
신입생 충원율(%)
(D/B) × 100","경쟁률
(C/B)",대학자체대계열
2020,대구한의대학교,중등특수교육과,20,100,3.7,자연과학계열
2020,대구한의대학교,청소년교육상담학과,40,100,5.7,자연과학계열
2020,대구한의대학교,통상경제학부,55,100,5.7,자연과학계열
2020,대구한의대학교,평생교육경영전공,3,100,5.3,자연과학계열
2020,대구한의대학교,평생교육복지전공,4,100,4.8,자연과학계열
2020,대구한의대학교,한방스포츠의학전공,30,100,3.9,자연과학계열
2020,대구한의대학교,한약개발학전공,30,100,3.6,자연과학계열
2020,대구한의대학교,한의예과,108,100,26,자연과학계열
2020,대구한의대학교,항공서비스학전공,30,100,5.1,자연과학계열
2020,대구한의대학교,향산업전공,30,100,3.3,자연과학계열
2020,대구한의대학교,호텔관광학전공,30,100,7.8,자연과학계열
2020,대구한의대학교,화장품·제약자율전공,30,100,3.9,자연과학계열
2020,대구한의대학교,화장품공학부,120,100,3.6,자연과학계열
2020,대신대학교,교회실용음악학부,40,100,2.5,자연과학계열
2020,대신대학교,사회복지학과,20,100,3.2,자연과학계열
2020,대신대학교,상담영어학부,20,100,2.2,자연과학계열
2020,대신대학교,신학과,36,100,1.6,자연과학계열
2020,대전가톨릭대학교,신학과,40,35,0.4,자연과학계열
2020,대전대학교,간호학과,80,100,5.5,자연과학계열
2020,대전대학교,건강운동관리학과,30,100,8.6,자연과학계열
2020,대전대학교,건설안전방재공학과,35,97.1,3.3,자연과학계열
2020,대전대학교,건축공학과,30,100,4.5,자연과학계열
2020,대전대학교,건축학과(5),35,100,4.2,자연과학계열
2020,대전대학교,경영학과,60,100,5,자연과학계열
2020,대전대학교,경제학전공,30,100,5.4,자연과학계열
2020,대전대학교,경찰학과,50,100,4.8,자연과학계열
2020,대전대학교,국어국문창작학전공,36,100,4.9,자연과학계열
2020,대전대학교,국제물류학과,40,97.5,3.5,자연과학계열
2020,대전대학교,국제통상학과,50,100,4.1,자연과학계열
2020,대전대학교,군사학과,65,100,4.8,자연과학계열
2020,대전대학교,글로벌문화콘텐츠학전공,35,100,5.7,자연과학계열
2020,대전대학교,기타모집단위,0,0,0,자연과학계열
2020,대전대학교,물리치료학과,40,100,7.7,자연과학계열
2020,대전대학교,방송공연예술학과,20,100,4,자연과학계열
2020,대전대학교,법학과,40,100,4.9,자연과학계열
2020,대전대학교,뷰티건강관리학과,40,100,6.5,자연과학계열
2020,대전대학교,빅데이터사이언스전공,30,100,6.1,자연과학계열
2020,대전대학교,사회복지학과,60,100,6.5,자연과학계열
2020,대전대학교,산업・광고심리학과,45,100,3.8,자연과학계열
2020,대전대학교,생명과학전공,35,100,4.2,자연과학계열
2020,대전대학교,생활체육학과,40,100,8.3,자연과학계열
2020,대전대학교,소방방재학과,45,100,5.7,자연과학계열
2020,대전대학교,식품영양학과,50,100,5.4,자연과학계열
2020,대전대학교,신소재공학과,37,100,4.1,자연과학계열
2020,대전대학교,아동교육상담학과,50,100,4.7,자연과학계열
2020,대전대학교,안전융합학부,20,100,3.6,자연과학계열
2020,대전대학교,역사문화학전공,30,100,3.8,자연과학계열
2020,대전대학교,영미언어문화전공,35,100,4.4,자연과학계열
2020,대전대학교,영상애니메이션학과,35,100,16.1,자연과학계열
2020,대전대학교,응급구조학과,40,100,5.9,자연과학계열
2020,대전대학교,의료경영학과,40,100,5.1,자연과학계열
2020,대전대학교,일본언어문화전공,30,100,4.6,자연과학계열
2020,대전대학교,임상병리학과,40,100,5.7,자연과학계열
2020,대전대학교,정보보안학과,50,100,4.5,자연과학계열
2020,대전대학교,정보통신・전자공학과,80,100,5,자연과학계열
2020,대전대학교,정치외교학전공,30,100,3.7,자연과학계열
2020,대전대학교,중국언어문화전공,35,97.2,4.4,자연과학계열
2020,대전대학교,중등특수교육과,20,100,3.9,자연과학계열
2020,대전대학교,커뮤니케이션디자인학과,35,100,7.9,자연과학계열
